clean_MAG,MAG,OTU_ID,phylum,host_family
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_72966,Actinomycetota,Micromonosporaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_64692,Actinomycetota,Mycobacteriaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_65030,Actinomycetota,Mycobacteriaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_62691,Actinomycetota,Jatrophihabitantaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_71941,Actinomycetota,Dermatophilaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_76302,Bacillota,Staphylococcaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_62201,Actinomycetota,Actinomycetaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_76585,Actinomycetota,Micromonosporaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_72618,Actinomycetota,Mycobacteriaceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_76226,Bacillota,Staphylococcaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_73270,Actinomycetota,Streptosporangiaceae
MAG_14,raw-080613-5-ph_rerun_bin_27,mOTU_71943,Actinomycetota,Beutenbergiaceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_72641,Actinomycetota,Nocardioidaceae
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_64456,Actinomycetota,Mycobacteriaceae
MAG_161,raw-080913-2_rerun_bin_5,mOTU_72950,Actinomycetota,Streptomycetaceae
MAG_80,raw-080913-2_bin_12,mOTU_62343,Actinomycetota,Solirubrobacteraceae
MAG_18,raw-080613-5-ph_rerun_bin_31,mOTU_64457,Actinomycetota,Mycobacteriaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_62700,Actinomycetota,Actinomycetaceae
MAG_90,raw-080913-2_bin_22,mOTU_62359,Actinomycetota,Mycobacteriaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_160076,Pseudomonadota,Rhizobiaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_72644,Actinomycetota,Mycobacteriaceae
MAG_77,raw-080913-2_bin_123,mOTU_76333,Bacillota,Gemellaceae
MAG_67,raw-080913-2_bin_107,mOTU_64656,Actinomycetota,Mycobacteriaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_27347,Actinomycetota,Actinomycetaceae
MAG_92,raw-080913-2_bin_26,mOTU_71952,Actinomycetota,Mycobacteriaceae
MAG_143,raw-080913-2_bin_99,mOTU_157009,Pseudomonadota,Xanthomonadaceae
MAG_104,raw-080913-2_bin_42,mOTU_72824,Actinomycetota,Nocardioidaceae
MAG_134,raw-080913-2_bin_84,mOTU_61057,Actinomycetota,Microbacteriaceae
MAG_103,raw-080913-2_bin_41,mOTU_62460,Actinomycetota,Solirubrobacteraceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_62692,Actinomycetota,Beutenbergiaceae
MAG_101,raw-080913-2_bin_3,mOTU_20216,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_64,raw-080913-2_bin_103,mOTU_71987,Actinomycetota,Microbacteriaceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_72006,Actinomycetota,Mycobacteriaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_76326,Bacillota,Staphylococcaceae
MAG_112,raw-080913-2_bin_51,mOTU_62217,Actinomycetota,Propionibacteriaceae
MAG_155,raw-080913-2_rerun_bin_39,mOTU_78416,Actinomycetota,Nocardioidaceae
MAG_102,raw-080913-2_bin_40,mOTU_27564,Actinomycetota,Nocardioidaceae
MAG_117,raw-080913-2_bin_60,mOTU_62206,Actinomycetota,JAAYBP01
MAG_93,raw-080913-2_bin_27,mOTU_62333,Actinomycetota,Nocardioidaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_62080,Bacillota_A,Lachnospiraceae
MAG_108,raw-080913-2_bin_46,mOTU_76578,Actinomycetota,Brevibacteriaceae
MAG_95,raw-080913-2_bin_32,mOTU_60980,Actinomycetota,Geodermatophilaceae
MAG_111,raw-080913-2_bin_50,mOTU_62378,Actinomycetota,Solirubrobacteraceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_72910,Actinomycetota,Geodermatophilaceae
MAG_133,raw-080913-2_bin_82,mOTU_72657,Actinomycetota,Nocardioidaceae
MAG_82,raw-080913-2_bin_137,mOTU_76335,Bacillota,Gemellaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_72931,Actinomycetota,Dermatophilaceae
MAG_122,raw-080913-2_bin_66,mOTU_62490,Actinomycetota,Mycobacteriaceae
MAG_121,raw-080913-2_bin_65,mOTU_78558,Actinomycetota,Brevibacteriaceae
MAG_74,raw-080913-2_bin_117,mOTU_64643,Bacteroidota,Dysgonomonadaceae
MAG_88,raw-080913-2_bin_20,mOTU_71973,Actinomycetota,Mycobacteriaceae
MAG_131,raw-080913-2_bin_80,mOTU_62511,Actinomycetota,Actinomycetaceae
MAG_124,raw-080913-2_bin_6,mOTU_62472,Actinomycetota,Streptomycetaceae
MAG_96,raw-080913-2_bin_33,mOTU_157003,Pseudomonadota,Enterobacteriaceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_62195,Actinomycetota,Antricoccaceae
MAG_159,raw-080913-2_rerun_bin_56,mOTU_71999,Actinomycetota,Mycobacteriaceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_76563,Actinomycetota,JAAYBP01
MAG_145,raw-080913-2_rerun_bin_103,mOTU_62403,Actinomycetota,Microbacteriaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_62204,Actinomycetota,JAAYBP01
MAG_98,raw-080913-2_bin_36,mOTU_157078,Pseudomonadota,Beijerinckiaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_27609,Actinomycetota,Microbacteriaceae
MAG_135,raw-080913-2_bin_85,mOTU_62523,Actinomycetota,Nocardioidaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_62236,Actinomycetota,Actinomycetaceae
MAG_85,raw-080913-2_bin_15,mOTU_76542,Bacillota_A,Lachnospiraceae
MAG_125,raw-080913-2_bin_70,mOTU_72821,Actinomycetota,Mycobacteriaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_73378,Actinomycetota,Geodermatophilaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_157055,Pseudomonadota,Xanthomonadaceae
MAG_114,raw-080913-2_bin_54,mOTU_160080,Pseudomonadota,Rhizobiaceae
MAG_75,raw-080913-2_bin_119,mOTU_23492,Bacillota_A,Ruminococcaceae
MAG_71,raw-080913-2_bin_113,mOTU_61798,Bacillota,Erysipelotrichaceae
MAG_109,raw-080913-2_bin_47,mOTU_72055,Actinomycetota,Brevibacteriaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_23337,Bacillota_A,Clostridiaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_160038,Pseudomonadota,Pasteurellaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_75245,Planctomycetota,Thermoguttaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_23340,Bacillota_A,Acutalibacteraceae
MAG_232,raw-080913-8-1-ph_rerun_bin_57,mOTU_25430,Methanobacteriota,Methanobacteriaceae
MAG_199,raw-080913-8-1-ph_bin_63,mOTU_23515,Bacillota_A,Lachnospiraceae
MAG_236,raw-080913-8-1-ph_rerun_bin_70,mOTU_25522,Methanobacteriota,Methanobacteriaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_69861,Verrucomicrobiota,Akkermansiaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_23486,Bacillota_A,Eubacteriaceae
MAG_173,raw-080913-8-1-ph_bin_15,mOTU_61782,Bacillota_A,Ruminococcaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_24737,Bacillota_A,Christensenellaceae
MAG_205,raw-080913-8-1-ph_bin_77,mOTU_61790,Bacillota_A,MGBC116941
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_62077,Bacillota_A,CAG-74
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_61830,Bacillota_A,Ruminococcaceae
MAG_226,raw-080913-8-1-ph_rerun_bin_45,mOTU_23320,Bacillota_A,Eubacteriaceae
MAG_225,raw-080913-8-1-ph_rerun_bin_41,mOTU_71880,Bacillota_A,Eubacteriaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_72035,Bacillota_A,Christensenellaceae
MAG_200,raw-080913-8-1-ph_bin_64,mOTU_45404,Bacillota,Streptococcaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_45430,Bacillota,Staphylococcaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_161733,Bacillota,Gemellaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_153990,Pseudomonadota,Pasteurellaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_154775,Bacillota,Gemellaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_148217,Actinomycetota,Mycobacteriaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_161569,Bacillota,Gemellaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_147911,Actinomycetota,Dermatophilaceae
MAG_193,raw-080913-8-1-ph_bin_48,mOTU_148244,Actinomycetota,Mycobacteriaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_152750,Actinomycetota,Mycobacteriaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_176691,Bacillota,Staphylococcaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_162059,Bacillota,Streptococcaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_35241,Actinomycetota,Mycobacteriaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_123913,Actinomycetota,Mycobacteriaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_176658,Bacillota,Staphylococcaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_144757,Bacillota,Gemellaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_35182,Actinomycetota,Micromonosporaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_148202,Actinomycetota,Propionibacteriaceae
MAG_238,raw-080913-8-1-ph_rerun_bin_72,mOTU_162010,Bacillota,Streptococcaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_148458,Actinomycetota,Mycobacteriaceae
MAG_4,raw-080613-5-ph_rerun_bin_14,mOTU_35214,Actinomycetota,Propionibacteriaceae
MAG_14,raw-080613-5-ph_rerun_bin_27,mOTU_153282,Actinomycetota,Beutenbergiaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_43570,Bacillota,Streptococcaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_148571,Actinomycetota,Actinomycetaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_151557,Pseudomonadota,Pseudomonadaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_153450,Actinomycetota,Propionibacteriaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_153031,Actinomycetota,Mycobacteriaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_152947,Actinomycetota,Mycobacteriaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_144731,Pseudomonadota,Pasteurellaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_22777,Actinomycetota,Micromonosporaceae
MAG_80,raw-080913-2_bin_12,mOTU_145758,Actinomycetota,Solirubrobacteraceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_23206,Actinomycetota,Nocardioidaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_120918,Actinomycetota,Jatrophihabitantaceae
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_152746,Actinomycetota,Mycobacteriaceae
MAG_4,raw-080613-5-ph_rerun_bin_14,mOTU_153249,Actinomycetota,Propionibacteriaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_22869,Actinomycetota,Micromonosporaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_148563,Actinomycetota,Actinomycetaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_123886,Actinomycetota,Dermatophilaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_148682,Actinomycetota,Propionibacteriaceae
MAG_235,raw-080913-8-1-ph_rerun_bin_63,mOTU_149471,Bacillota,Gemellaceae
MAG_16,raw-080613-5-ph_rerun_bin_2,mOTU_30348,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_37401,Actinomycetota,Jatrophihabitantaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_148719,Bacillota,Aerococcaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_147945,Actinomycetota,Mycobacteriaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_151463,Pseudomonadota,Burkholderiaceae_A
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_120912,Actinomycetota,Mycobacteriaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_148701,Actinomycetota,Dermatophilaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_153560,Actinomycetota,Mycobacteriaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_176761,Bacillota,Staphylococcaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_153494,Actinomycetota,Mycobacteriaceae
MAG_23,raw-080613-5-ph_rerun_bin_38,mOTU_147924,Actinomycetota,Mycobacteriaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_35507,Actinomycetota,Streptosporangiaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_123962,Actinomycetota,Nakamurellaceae
MAG_23,raw-080613-5-ph_rerun_bin_38,mOTU_148371,Actinomycetota,Mycobacteriaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_44659,Actinomycetota,Mycobacteriaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_35200,Actinomycetota,Micromonosporaceae
MAG_7,raw-080613-5-ph_rerun_bin_18,mOTU_22073,Actinomycetota,Dermatophilaceae
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_176791,Bacillota,Staphylococcaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_35560,Actinomycetota,Nakamurellaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_153170,Actinomycetota,Propionibacteriaceae
MAG_43,raw-080613-5-ph_rerun_bin_63,mOTU_176689,Bacillota,Staphylococcaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_152727,Actinomycetota,Nocardioidaceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_148565,Actinomycetota,Actinomycetaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_153320,Pseudomonadota,Burkholderiaceae_A
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_156485,Actinomycetota,Mycobacteriaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_144523,Actinomycetota,Mycobacteriaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_176795,Actinomycetota,Mycobacteriaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_153139,Actinomycetota,Nocardioidaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_148477,Actinomycetota,Actinomycetaceae
MAG_43,raw-080613-5-ph_rerun_bin_63,mOTU_45382,Bacillota,Staphylococcaceae
MAG_10,raw-080613-5-ph_rerun_bin_22,mOTU_148265,Actinomycetota,Nocardioidaceae
MAG_150,raw-080913-2_rerun_bin_19,mOTU_151777,Pseudomonadota,Enterobacteriaceae
MAG_151,raw-080913-2_rerun_bin_25,mOTU_144274,Pseudomonadota,Enterobacteriaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_162259,Bacillota,Streptococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_156895,Pseudomonadota,Rhizobiaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_162224,Bacillota,Enterococcaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_149498,Bacillota,Enterococcaceae
MAG_81,raw-080913-2_bin_130,mOTU_162065,Bacillota,Streptococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_148731,Pseudomonadota,Rhizobiaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_162228,Bacillota,Enterococcaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_45452,Bacillota,Streptococcaceae
MAG_81,raw-080913-2_bin_130,mOTU_45603,Bacillota,Streptococcaceae
MAG_59,raw-080813-7-mc_bin_25,mOTU_161586,Bacillota,Lactobacillaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_162190,Bacillota,Enterococcaceae
MAG_61,raw-080813-7-mc_bin_27,mOTU_162135,Bacillota,Streptococcaceae
MAG_82,raw-080913-2_bin_137,mOTU_159961,Bacillota,Gemellaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_154613,Bacillota,Enterococcaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_45627,Bacillota,Enterococcaceae
MAG_58,raw-080813-7-mc_bin_24,mOTU_162139,Bacillota,Streptococcaceae
MAG_230,raw-080913-8-1-ph_rerun_bin_53,mOTU_43628,Bacillota,Streptococcaceae
MAG_77,raw-080913-2_bin_123,mOTU_144739,Bacillota,Gemellaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_152962,Actinomycetota,Mycobacteriaceae
MAG_82,raw-080913-2_bin_137,mOTU_144740,Bacillota,Gemellaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_36061,Bacillota,Enterococcaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_156963,Bacillota,Enterococcaceae
MAG_124,raw-080913-2_bin_6,mOTU_148490,Actinomycetota,Streptomycetaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_159943,Bacillota,Enterococcaceae
MAG_59,raw-080813-7-mc_bin_25,mOTU_154039,Bacillota,Lactobacillaceae
MAG_96,raw-080913-2_bin_33,mOTU_145828,Pseudomonadota,Enterobacteriaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_153020,Actinomycetota,Mycobacteriaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_176757,Bacillota,Staphylococcaceae
MAG_67,raw-080913-2_bin_107,mOTU_156460,Actinomycetota,Mycobacteriaceae
MAG_108,raw-080913-2_bin_46,mOTU_148341,Actinomycetota,Brevibacteriaceae
MAG_155,raw-080913-2_rerun_bin_39,mOTU_22024,Actinomycetota,Nocardioidaceae
MAG_103,raw-080913-2_bin_41,mOTU_145771,Actinomycetota,Solirubrobacteraceae
MAG_131,raw-080913-2_bin_80,mOTU_153271,Actinomycetota,Actinomycetaceae
MAG_88,raw-080913-2_bin_20,mOTU_153356,Actinomycetota,Mycobacteriaceae
MAG_138,raw-080913-2_bin_89,mOTU_144551,Actinomycetota,Dermatophilaceae
MAG_143,raw-080913-2_bin_99,mOTU_144773,Pseudomonadota,Xanthomonadaceae
MAG_134,raw-080913-2_bin_84,mOTU_152737,Actinomycetota,Microbacteriaceae
MAG_114,raw-080913-2_bin_54,mOTU_144719,Pseudomonadota,Rhizobiaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_148613,Actinomycetota,Actinomycetaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_148179,Actinomycetota,Dermatophilaceae
MAG_75,raw-080913-2_bin_119,mOTU_45426,Bacillota_A,Ruminococcaceae
MAG_107,raw-080913-2_bin_45,mOTU_93789,Deinococcota,Trueperaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_151781,Pseudomonadota,Enterobacteriaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_154082,Pseudomonadota,Xanthomonadaceae
MAG_158,raw-080913-2_rerun_bin_55,mOTU_148149,Actinomycetota,Nocardioidaceae
MAG_102,raw-080913-2_bin_40,mOTU_152972,Actinomycetota,Nocardioidaceae
MAG_92,raw-080913-2_bin_26,mOTU_153063,Actinomycetota,Mycobacteriaceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_148150,Actinomycetota,Nocardioidaceae
MAG_73,raw-080913-2_bin_116,mOTU_153414,Actinomycetota,Dermatophilaceae
MAG_103,raw-080913-2_bin_41,mOTU_148638,Actinomycetota,Solirubrobacteraceae
MAG_92,raw-080913-2_bin_26,mOTU_148573,Actinomycetota,Mycobacteriaceae
MAG_104,raw-080913-2_bin_42,mOTU_153128,Actinomycetota,Nocardioidaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_148390,Actinomycetota,Dermatophilaceae
MAG_168,raw-080913-2_rerun_bin_86,mOTU_123885,Actinomycetota,Dermatophilaceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_148684,Actinomycetota,Beutenbergiaceae
MAG_127,raw-080913-2_bin_74,mOTU_148537,Actinomycetota,Propionibacteriaceae
MAG_112,raw-080913-2_bin_51,mOTU_153397,Actinomycetota,Propionibacteriaceae
MAG_98,raw-080913-2_bin_36,mOTU_148281,Pseudomonadota,Beijerinckiaceae
MAG_64,raw-080913-2_bin_103,mOTU_34644,Actinomycetota,Microbacteriaceae
MAG_104,raw-080913-2_bin_42,mOTU_22778,Actinomycetota,Nocardioidaceae
MAG_117,raw-080913-2_bin_60,mOTU_148651,Actinomycetota,JAAYBP01
MAG_163,raw-080913-2_rerun_bin_71,mOTU_153168,Actinomycetota,Actinomycetaceae
MAG_131,raw-080913-2_bin_80,mOTU_148561,Actinomycetota,Actinomycetaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_148864,Actinomycetota,Geodermatophilaceae
MAG_88,raw-080913-2_bin_20,mOTU_153197,Actinomycetota,Mycobacteriaceae
MAG_95,raw-080913-2_bin_32,mOTU_153081,Actinomycetota,Geodermatophilaceae
MAG_140,raw-080913-2_bin_93,mOTU_151442,Chloroflexota,UBA6265
MAG_90,raw-080913-2_bin_22,mOTU_148878,Actinomycetota,Mycobacteriaceae
MAG_108,raw-080913-2_bin_46,mOTU_148143,Actinomycetota,Brevibacteriaceae
MAG_115,raw-080913-2_bin_57,mOTU_123647,Actinomycetota,Nakamurellaceae
MAG_125,raw-080913-2_bin_70,mOTU_152790,Actinomycetota,Mycobacteriaceae
MAG_73,raw-080913-2_bin_116,mOTU_148364,Actinomycetota,Dermatophilaceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_35226,Actinomycetota,Antricoccaceae
MAG_150,raw-080913-2_rerun_bin_19,mOTU_151767,Pseudomonadota,Enterobacteriaceae
MAG_116,raw-080913-2_bin_58,mOTU_152782,Actinomycetota,Dermatophilaceae
MAG_63,raw-080913-2_bin_100,mOTU_162181,Bacillota,Lactobacillales; Unclassified family
MAG_111,raw-080913-2_bin_50,mOTU_145692,Actinomycetota,Solirubrobacteraceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_152819,Actinomycetota,JAAYBP01
MAG_156,raw-080913-2_rerun_bin_52,mOTU_148514,Actinomycetota,Beutenbergiaceae
MAG_74,raw-080913-2_bin_117,mOTU_156507,Bacteroidota,Dysgonomonadaceae
MAG_114,raw-080913-2_bin_54,mOTU_156508,Pseudomonadota,Rhizobiaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_151668,Pseudomonadota,Enterobacteriaceae
MAG_86,raw-080913-2_bin_18,mOTU_45624,Bacillota,Enterococcaceae
MAG_93,raw-080913-2_bin_27,mOTU_22117,Actinomycetota,Nocardioidaceae
MAG_63,raw-080913-2_bin_100,mOTU_45621,Bacillota,Lactobacillales; Unclassified family
MAG_132,raw-080913-2_bin_81,mOTU_151679,Pseudomonadota,Enterobacteriaceae
MAG_102,raw-080913-2_bin_40,mOTU_22847,Actinomycetota,Nocardioidaceae
MAG_117,raw-080913-2_bin_60,mOTU_91067,Actinomycetota,JAAYBP01
MAG_93,raw-080913-2_bin_27,mOTU_148459,Actinomycetota,Nocardioidaceae
MAG_79,raw-080913-2_bin_128,mOTU_161867,Bacillota,Lactobacillaceae
MAG_89,raw-080913-2_bin_21,mOTU_148527,Actinomycetota,Pseudonocardiaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_148283,Actinomycetota,Actinomycetaceae
MAG_112,raw-080913-2_bin_51,mOTU_148676,Actinomycetota,Propionibacteriaceae
MAG_134,raw-080913-2_bin_84,mOTU_39525,Actinomycetota,Microbacteriaceae
MAG_85,raw-080913-2_bin_15,mOTU_144285,Bacillota_A,Lachnospiraceae
MAG_159,raw-080913-2_rerun_bin_56,mOTU_144073,Actinomycetota,Mycobacteriaceae
MAG_76,raw-080913-2_bin_122,mOTU_144767,Bacillota,Lactobacillaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_86435,Actinomycetota,JAAYBP01
MAG_111,raw-080913-2_bin_50,mOTU_148690,Actinomycetota,Solirubrobacteraceae
MAG_140,raw-080913-2_bin_93,mOTU_58997,Chloroflexota,UBA6265
MAG_152,raw-080913-2_rerun_bin_29,mOTU_148493,Actinomycetota,Geodermatophilaceae
MAG_90,raw-080913-2_bin_22,mOTU_148592,Actinomycetota,Mycobacteriaceae
MAG_64,raw-080913-2_bin_103,mOTU_147969,Actinomycetota,Microbacteriaceae
MAG_89,raw-080913-2_bin_21,mOTU_120318,Actinomycetota,Pseudonocardiaceae
MAG_161,raw-080913-2_rerun_bin_5,mOTU_152894,Actinomycetota,Streptomycetaceae
MAG_115,raw-080913-2_bin_57,mOTU_148230,Actinomycetota,Nakamurellaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_153027,Actinomycetota,Actinomycetaceae
MAG_74,raw-080913-2_bin_117,mOTU_175000,Bacteroidota,Dysgonomonadaceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_148291,Actinomycetota,Mycobacteriaceae
MAG_80,raw-080913-2_bin_12,mOTU_149766,Actinomycetota,Solirubrobacteraceae
MAG_75,raw-080913-2_bin_119,mOTU_44662,Bacillota_A,Ruminococcaceae
MAG_67,raw-080913-2_bin_107,mOTU_144559,Actinomycetota,Mycobacteriaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_45582,Bacillota_A,Lachnospiraceae
MAG_100,raw-080913-2_bin_38,mOTU_153193,Actinomycetota,JAAYBP01
MAG_158,raw-080913-2_rerun_bin_55,mOTU_22125,Actinomycetota,Nocardioidaceae
MAG_127,raw-080913-2_bin_74,mOTU_152494,Actinomycetota,Propionibacteriaceae
MAG_99,raw-080913-2_bin_37,mOTU_148649,Actinomycetota,JAAYBP01
MAG_71,raw-080913-2_bin_113,mOTU_22747,Bacillota,Erysipelotrichaceae
MAG_86,raw-080913-2_bin_18,mOTU_162237,Bacillota,Enterococcaceae
MAG_135,raw-080913-2_bin_85,mOTU_148181,Actinomycetota,Nocardioidaceae
MAG_133,raw-080913-2_bin_82,mOTU_147932,Actinomycetota,Nocardioidaceae
MAG_122,raw-080913-2_bin_66,mOTU_148333,Actinomycetota,Mycobacteriaceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_148312,Pseudomonadota,Acetobacteraceae
MAG_122,raw-080913-2_bin_66,mOTU_152795,Actinomycetota,Mycobacteriaceae
MAG_91,raw-080913-2_bin_23,mOTU_147971,Actinomycetota,Dermatophilaceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_22126,Actinomycetota,Nocardioidaceae
